segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean
SEG_007,87,2026-01-21,new_asphalt,rain,0.2193,0.1098,0.0704,0.672,0.6855
SEG_007,88,2026-01-22,new_asphalt,clear,0.2219,0.111,0.0713,0.6977,0.6994
SEG_007,89,2026-01-23,new_asphalt,rain,0.2244,0.1123,0.0721,0.6678,0.6797
SEG_007,90,2026-01-24,new_asphalt,clear,0.2269,0.1135,0.0729,0.6951,0.6991
SEG_007,91,2026-01-25,new_asphalt,haze,0.2294,0.1148,0.0737,0.6101,0.6142
SEG_007,92,2026-01-26,new_asphalt,haze,0.232,0.1161,0.0745,0.6061,0.6119
SEG_007,93,2026-01-27,new_asphalt,clear,0.2345,0.1173,0.0753,0.6917,0.6914
SEG_007,94,2026-01-28,new_asphalt,clear,0.237,0.1186,0.0761,0.6862,0.6908
SEG_007,95,2026-01-29,new_asphalt,rain,0.2395,0.1198,0.0769,0.6545,0.6673
SEG_007,96,2026-01-30,new_asphalt,clear,0.242,0.1211,0.0777,0.6872,0.6889
SEG_007,97,2026-01-31,new_asphalt,clear,0.2446,0.1224,0.0785,0.6799,0.6831
SEG_007,98,2026-02-01,new_asphalt,clear,0.2471,0.1236,0.0794,0.679,0.6823
SEG_007,99,2026-02-02,new_asphalt,haze,0.2496,0.1249,0.0802,0.5957,0.6003
SEG_007,100,2026-02-03,new_asphalt,haze,0.2521,0.1262,0.081,0.5912,0.5973
SEG_007,101,2026-02-04,new_asphalt,clear,0.2546,0.1274,0.0818,0.6738,0.675
SEG_007,102,2026-02-05,new_asphalt,clear,0.2572,0.1287,0.0826,0.6734,0.6769
SEG_007,103,2026-02-06,new_asphalt,clear,0.2597,0.1299,0.0834,0.6706,0.6735
SEG_007,104,2026-02-07,new_asphalt,haze,0.2622,0.1312,0.0842,0.5879,0.5919
SEG_007,105,2026-02-08,new_asphalt,clear,0.2647,0.1325,0.085,0.6642,0.6675
SEG_007,106,2026-02-09,new_asphalt,haze,0.2672,0.1337,0.0858,0.5804,0.5844
SEG_007,107,2026-02-10,new_asphalt,clear,0.2698,0.135,0.0866,0.6619,0.6646
SEG_007,108,2026-02-11,new_asphalt,fog,0.2723,0.1362,0.0875,0.5132,0.5138
SEG_007,109,2026-02-12,new_asphalt,clear,0.2748,0.1375,0.0883,0.6556,0.6597
SEG_007,110,2026-02-13,new_asphalt,clear,0.2773,0.1388,0.0891,0.6612,0.6636
SEG_007,111,2026-02-14,new_asphalt,clear,0.2799,0.14,0.0899,0.6533,0.657
SEG_007,112,2026-02-15,new_asphalt,heavy_rain,0.2824,0.1413,0.0907,0.5938,0.6135
SEG_007,113,2026-02-16,new_asphalt,heavy_rain,0.2849,0.1426,0.0915,0.5911,0.6115
SEG_007,114,2026-02-17,new_asphalt,clear,0.2874,0.1438,0.0923,0.6476,0.6514
SEG_007,115,2026-02-18,new_asphalt,haze,0.2899,0.1451,0.0931,0.5638,0.5694
SEG_007,116,2026-02-19,new_asphalt,rain,0.2925,0.1463,0.0939,0.6162,0.6292
SEG_007,117,2026-02-20,new_asphalt,haze,0.295,0.1476,0.0947,0.5598,0.5682
SEG_007,118,2026-02-21,new_asphalt,clear,0.2975,0.1489,0.0955,0.6381,0.6432
SEG_007,119,2026-02-22,new_asphalt,clear,0.3,0.1501,0.0964,0.6355,0.6396
SEG_007,120,2026-02-23,new_asphalt,clear,0.3025,0.1514,0.0972,0.6338,0.6387
SEG_007,121,2026-02-24,new_asphalt,heavy_rain,0.3051,0.1526,0.098,0.5756,0.5962
SEG_007,122,2026-02-25,new_asphalt,heavy_rain,0.3076,0.1539,0.0988,0.5746,0.5943
SEG_007,123,2026-02-26,new_asphalt,haze,0.3101,0.1552,0.0996,0.5475,0.5543
SEG_007,124,2026-02-27,new_asphalt,clear,0.3126,0.1564,0.1004,0.6271,0.63
SEG_007,125,2026-02-28,new_asphalt,clear,0.3152,0.1577,0.1012,0.629,0.6307
SEG_007,126,2026-03-01,new_asphalt,rain,0.3177,0.159,0.102,0.5959,0.6087
SEG_007,127,2026-03-02,new_asphalt,heavy_rain,0.3202,0.1602,0.1028,0.5651,0.5851
SEG_007,128,2026-03-03,new_asphalt,heavy_rain,0.3227,0.1615,0.1036,0.5646,0.5851
SEG_007,129,2026-03-04,new_asphalt,rain,0.3252,0.1627,0.1045,0.591,0.6054
SEG_007,130,2026-03-05,new_asphalt,haze,0.3278,0.164,0.1053,0.5379,0.5431
SEG_007,131,2026-03-06,new_asphalt,clear,0.3303,0.1653,0.1061,0.6149,0.6198
SEG_007,132,2026-03-07,new_asphalt,clear,0.3328,0.1665,0.1069,0.6127,0.6172
SEG_007,133,2026-03-08,new_asphalt,heavy_rain,0.3353,0.1678,0.1077,0.5514,0.5727
SEG_007,134,2026-03-09,new_asphalt,haze,0.3378,0.169,0.1085,0.5324,0.5407
SEG_007,135,2026-03-10,new_asphalt,clear,0.3404,0.1703,0.1093,0.6088,0.6122
SEG_007,136,2026-03-11,new_asphalt,clear,0.3429,0.1716,0.1101,0.6044,0.6089
SEG_007,137,2026-03-12,new_asphalt,haze,0.3454,0.1728,0.1109,0.5261,0.5331
SEG_007,138,2026-03-13,new_asphalt,clear,0.3479,0.1741,0.1117,0.5998,0.6067
SEG_007,139,2026-03-14,new_asphalt,clear,0.3504,0.1754,0.1126,0.5991,0.6043
SEG_007,140,2026-03-15,new_asphalt,clear,0.353,0.1766,0.1134,0.5954,0.602
SEG_007,141,2026-03-16,new_asphalt,haze,0.3555,0.1779,0.1142,0.5161,0.5244
SEG_007,142,2026-03-17,new_asphalt,haze,0.358,0.1791,0.115,0.5142,0.5222
SEG_007,143,2026-03-18,new_asphalt,clear,0.3605,0.1804,0.1158,0.5912,0.5968
SEG_007,144,2026-03-19,new_asphalt,rain,0.3631,0.1817,0.1166,0.5583,0.5733
SEG_007,145,2026-03-20,new_asphalt,clear,0.3656,0.1829,0.1174,0.5903,0.5935
SEG_007,146,2026-03-21,new_asphalt,clear,0.3681,0.1842,0.1182,0.5847,0.5882
SEG_007,147,2026-03-22,new_asphalt,rain,0.3706,0.1854,0.119,0.5521,0.5675
SEG_007,148,2026-03-23,new_asphalt,haze,0.3731,0.1867,0.1198,0.5028,0.511
SEG_007,149,2026-03-24,new_asphalt,rain,0.3757,0.188,0.1206,0.5502,0.5657
SEG_007,150,2026-03-25,new_asphalt,haze,0.3782,0.1892,0.1215,0.4987,0.507
SEG_007,151,2026-03-26,new_asphalt,haze,0.3807,0.1905,0.1223,0.4967,0.5059
SEG_007,152,2026-03-27,new_asphalt,clear,0.3832,0.1918,0.1231,0.5754,0.5808
SEG_007,153,2026-03-28,new_asphalt,clear,0.3857,0.193,0.1239,0.5727,0.5781
SEG_007,154,2026-03-29,new_asphalt,clear,0.3883,0.1943,0.1247,0.5713,0.5776
SEG_007,155,2026-03-30,new_asphalt,clear,0.3908,0.1955,0.1255,0.5661,0.5736
SEG_007,156,2026-03-31,new_asphalt,fog,0.3933,0.1968,0.1263,0.4326,0.437
SEG_007,157,2026-04-01,new_asphalt,clear,0.3958,0.1981,0.1271,0.5642,0.5702
SEG_007,158,2026-04-02,new_asphalt,heavy_rain,0.3984,0.1993,0.1279,0.5042,0.5251
SEG_007,159,2026-04-03,new_asphalt,haze,0.4009,0.2006,0.1287,0.4827,0.4922
SEG_007,160,2026-04-04,new_asphalt,rain,0.4034,0.2018,0.1296,0.5284,0.5446
SEG_007,161,2026-04-05,new_asphalt,clear,0.4059,0.2031,0.1304,0.5542,0.5605
SEG_007,162,2026-04-06,new_asphalt,haze,0.4084,0.2044,0.1312,0.4765,0.4851
SEG_007,163,2026-04-07,new_asphalt,clear,0.411,0.2056,0.132,0.5497,0.5561
SEG_007,164,2026-04-08,new_asphalt,clear,0.4135,0.2069,0.1328,0.5517,0.5574
SEG_007,165,2026-04-09,new_asphalt,rain,0.416,0.2082,0.1336,0.5195,0.5347
SEG_007,166,2026-04-10,new_asphalt,clear,0.4185,0.2094,0.1344,0.546,0.5522
SEG_007,167,2026-04-11,new_asphalt,clear,0.421,0.2107,0.1352,0.5435,0.5506
SEG_007,168,2026-04-12,new_asphalt,haze,0.4236,0.2119,0.136,0.4665,0.4753
SEG_007,169,2026-04-13,new_asphalt,clear,0.4261,0.2132,0.1368,0.5398,0.5467
SEG_007,170,2026-04-14,new_asphalt,fog,0.4286,0.2145,0.1377,0.4031,0.4093
SEG_007,171,2026-04-15,new_asphalt,fog,0.4311,0.2157,0.1385,0.4038,0.411
SEG_007,172,2026-04-16,new_asphalt,heavy_rain,0.4336,0.217,0.1393,0.4749,0.497
SEG_007,173,2026-04-17,new_asphalt,clear,0.4362,0.2182,0.1401,0.5329,0.5392
SEG_007,174,2026-04-18,new_asphalt,clear,0.4387,0.2195,0.1409,0.527,0.5337
SEG_007,175,2026-04-19,new_asphalt,heavy_rain,0.4412,0.2208,0.1417,0.4685,0.4906
SEG_007,176,2026-04-20,new_asphalt,clear,0.4437,0.222,0.1425,0.5262,0.5333
SEG_007,177,2026-04-21,new_asphalt,fog,0.4463,0.2233,0.1433,0.3944,0.4022
SEG_007,178,2026-04-22,new_asphalt,fog,0.4488,0.2246,0.1441,0.3947,0.3992
SEG_007,179,2026-04-23,new_asphalt,heavy_rain,0.4513,0.2258,0.1449,0.4634,0.4847
SEG_008,0,2025-10-26,new_asphalt,rain,0.0,0.0,0.0,0.8439,0.8519
SEG_008,1,2025-10-27,new_asphalt,clear,0.0036,0.0007,0.0012,0.8737,0.8712
SEG_008,2,2025-10-28,new_asphalt,clear,0.0072,0.0015,0.0024,0.8671,0.8646
SEG_008,3,2025-10-29,new_asphalt,rain,0.0109,0.0022,0.0036,0.8369,0.8459
SEG_008,4,2025-10-30,new_asphalt,rain,0.0145,0.003,0.0047,0.8328,0.8421
SEG_008,5,2025-10-31,new_asphalt,rain,0.0181,0.0037,0.0059,0.8318,0.8413
SEG_008,6,2025-11-01,new_asphalt,rain,0.0217,0.0045,0.0071,0.8308,0.8394
SEG_008,7,2025-11-02,new_asphalt,clear,0.0254,0.0052,0.0083,0.8558,0.8536
SEG_008,8,2025-11-03,new_asphalt,clear,0.029,0.006,0.0095,0.8557,0.855
SEG_008,9,2025-11-04,new_asphalt,clear,0.0326,0.0067,0.0107,0.8493,0.8482
SEG_008,10,2025-11-05,new_asphalt,heavy_rain,0.0362,0.0074,0.0119,0.7888,0.8039
SEG_008,11,2025-11-06,new_asphalt,haze,0.0399,0.0082,0.013,0.7511,0.7522
SEG_008,12,2025-11-07,new_asphalt,clear,0.0435,0.0089,0.0142,0.8446,0.8429
SEG_008,13,2025-11-08,new_asphalt,clear,0.0471,0.0097,0.0154,0.8391,0.8372
SEG_008,14,2025-11-09,new_asphalt,clear,0.0507,0.0104,0.0166,0.8371,0.8358
SEG_008,15,2025-11-10,new_asphalt,clear,0.0544,0.0112,0.0178,0.8374,0.8363
SEG_008,16,2025-11-11,new_asphalt,rain,0.058,0.0119,0.019,0.8038,0.8126
SEG_008,17,2025-11-12,new_asphalt,haze,0.0616,0.0127,0.0202,0.7362,0.738
SEG_008,18,2025-11-13,new_asphalt,heavy_rain,0.0652,0.0134,0.0213,0.7756,0.7879
SEG_008,19,2025-11-14,new_asphalt,clear,0.0689,0.0141,0.0225,0.8263,0.8245
SEG_008,20,2025-11-15,new_asphalt,clear,0.0725,0.0149,0.0237,0.8271,0.8246
SEG_008,21,2025-11-16,new_asphalt,rain,0.0761,0.0156,0.0249,0.7948,0.8025
SEG_008,22,2025-11-17,new_asphalt,rain,0.0797,0.0164,0.0261,0.7908,0.7995
SEG_008,23,2025-11-18,new_asphalt,haze,0.0833,0.0171,0.0273,0.7235,0.7249
SEG_008,24,2025-11-19,new_asphalt,rain,0.087,0.0179,0.0285,0.7865,0.7939
SEG_008,25,2025-11-20,new_asphalt,clear,0.0906,0.0186,0.0296,0.8145,0.8136
SEG_008,26,2025-11-21,new_asphalt,clear,0.0942,0.0193,0.0308,0.8136,0.8114
SEG_008,27,2025-11-22,new_asphalt,clear,0.0978,0.0201,0.032,0.8075,0.8065
SEG_008,28,2025-11-23,new_asphalt,clear,0.1015,0.0208,0.0332,0.8042,0.8043
SEG_008,29,2025-11-24,new_asphalt,clear,0.1051,0.0216,0.0344,0.8023,0.8013
SEG_008,30,2025-11-25,new_asphalt,clear,0.1087,0.0223,0.0356,0.8002,0.7997
SEG_008,31,2025-11-26,new_asphalt,haze,0.1123,0.0231,0.0368,0.7063,0.7079
SEG_008,32,2025-11-27,new_asphalt,clear,0.116,0.0238,0.038,0.7939,0.7943
SEG_008,33,2025-11-28,new_asphalt,clear,0.1196,0.0246,0.0391,0.795,0.794
SEG_008,34,2025-11-29,new_asphalt,heavy_rain,0.1232,0.0253,0.0403,0.7337,0.7494
SEG_008,35,2025-11-30,new_asphalt,clear,0.1268,0.026,0.0415,0.7911,0.7894
SEG_008,36,2025-12-01,new_asphalt,clear,0.1305,0.0268,0.0427,0.7885,0.7866
SEG_008,37,2025-12-02,new_asphalt,rain,0.1341,0.0275,0.0439,0.7532,0.7636
SEG_008,38,2025-12-03,new_asphalt,clear,0.1377,0.0283,0.0451,0.7826,0.783
SEG_008,39,2025-12-04,new_asphalt,clear,0.1413,0.029,0.0463,0.781,0.7792
SEG_008,40,2025-12-05,new_asphalt,clear,0.145,0.0298,0.0474,0.7749,0.7742
SEG_008,41,2025-12-06,new_asphalt,clear,0.1486,0.0305,0.0486,0.7761,0.7748
SEG_008,42,2025-12-07,new_asphalt,heavy_rain,0.1522,0.0313,0.0498,0.7133,0.7276
SEG_008,43,2025-12-08,new_asphalt,rain,0.1558,0.032,0.051,0.7432,0.752
SEG_008,44,2025-12-09,new_asphalt,haze,0.1594,0.0327,0.0522,0.6786,0.6806
SEG_008,45,2025-12-10,new_asphalt,heavy_rain,0.1631,0.0335,0.0534,0.7076,0.7231
SEG_008,46,2025-12-11,new_asphalt,rain,0.1667,0.0342,0.0546,0.7317,0.7428
SEG_008,47,2025-12-12,new_asphalt,clear,0.1703,0.035,0.0557,0.759,0.7589
SEG_008,48,2025-12-13,new_asphalt,heavy_rain,0.1739,0.0357,0.0569,0.7027,0.7171
SEG_008,49,2025-12-14,new_asphalt,clear,0.1776,0.0365,0.0581,0.7562,0.7549
SEG_008,50,2025-12-15,new_asphalt,rain,0.1812,0.0372,0.0593,0.7219,0.7325
SEG_008,51,2025-12-16,new_asphalt,heavy_rain,0.1848,0.038,0.0605,0.6903,0.7063
SEG_008,52,2025-12-17,new_asphalt,clear,0.1884,0.0387,0.0617,0.7497,0.7498
SEG_008,53,2025-12-18,new_asphalt,clear,0.1921,0.0394,0.0629,0.7471,0.746
SEG_008,54,2025-12-19,new_asphalt,clear,0.1957,0.0402,0.064,0.7466,0.7455
SEG_008,55,2025-12-20,new_asphalt,clear,0.1993,0.0409,0.0652,0.7386,0.7396
SEG_008,56,2025-12-21,new_asphalt,rain,0.2029,0.0417,0.0664,0.7088,0.7207
SEG_008,57,2025-12-22,new_asphalt,heavy_rain,0.2066,0.0424,0.0676,0.6822,0.6982
SEG_008,58,2025-12-23,new_asphalt,clear,0.2102,0.0432,0.0688,0.7318,0.7327
SEG_008,59,2025-12-24,new_asphalt,clear,0.2138,0.0439,0.07,0.7316,0.7322
SEG_008,60,2025-12-25,new_asphalt,clear,0.2174,0.0447,0.0712,0.7269,0.7274
SEG_008,61,2025-12-26,new_asphalt,clear,0.2211,0.0454,0.0723,0.727,0.7275
SEG_008,62,2025-12-27,new_asphalt,clear,0.2247,0.0461,0.0735,0.7249,0.7259
SEG_008,63,2025-12-28,new_asphalt,clear,0.2283,0.0469,0.0747,0.7228,0.7232
SEG_008,64,2025-12-29,new_asphalt,fog,0.2319,0.0476,0.0759,0.5662,0.5679
SEG_008,65,2025-12-30,new_asphalt,clear,0.2355,0.0484,0.0771,0.7177,0.7183
SEG_008,66,2025-12-31,new_asphalt,clear,0.2392,0.0491,0.0783,0.7165,0.7159
SEG_008,67,2026-01-01,new_asphalt,rain,0.2428,0.0499,0.0795,0.6849,0.6965
SEG_008,68,2026-01-02,new_asphalt,clear,0.2464,0.0506,0.0806,0.712,0.7115
SEG_008,69,2026-01-03,new_asphalt,fog,0.25,0.0513,0.0818,0.5563,0.5589
SEG_008,70,2026-01-04,new_asphalt,fog,0.2537,0.0521,0.083,0.5601,0.5569
SEG_008,71,2026-01-05,new_asphalt,clear,0.2573,0.0528,0.0842,0.7022,0.7033
SEG_008,72,2026-01-06,new_asphalt,clear,0.2609,0.0536,0.0854,0.6999,0.7008
SEG_008,73,2026-01-07,new_asphalt,clear,0.2645,0.0543,0.0866,0.6989,0.6997
SEG_008,74,2026-01-08,new_asphalt,clear,0.2682,0.0551,0.0878,0.6947,0.6949
SEG_008,75,2026-01-09,new_asphalt,clear,0.2718,0.0558,0.0889,0.6919,0.6937
SEG_008,76,2026-01-10,new_asphalt,haze,0.2754,0.0566,0.0901,0.6076,0.611
SEG_008,77,2026-01-11,new_asphalt,clear,0.279,0.0573,0.0913,0.688,0.6888
SEG_008,78,2026-01-12,new_asphalt,clear,0.2827,0.058,0.0925,0.6898,0.6901
SEG_008,79,2026-01-13,new_asphalt,clear,0.2863,0.0588,0.0937,0.6806,0.6823
SEG_008,80,2026-01-14,new_asphalt,heavy_rain,0.2899,0.0595,0.0949,0.626,0.6439
SEG_008,81,2026-01-15,new_asphalt,clear,0.2935,0.0603,0.0961,0.6821,0.6823
SEG_008,82,2026-01-16,new_asphalt,clear,0.2972,0.061,0.0972,0.6785,0.6801
SEG_008,83,2026-01-17,new_asphalt,clear,0.3008,0.0618,0.0984,0.6739,0.6761
SEG_008,84,2026-01-18,new_asphalt,fog,0.3044,0.0625,0.0996,0.5267,0.5301
SEG_008,85,2026-01-19,new_asphalt,clear,0.308,0.0633,0.1008,0.6681,0.6698
SEG_008,86,2026-01-20,new_asphalt,haze,0.3116,0.064,0.102,0.5862,0.5913
SEG_008,87,2026-01-21,new_asphalt,rain,0.3153,0.0647,0.1032,0.6352,0.646
SEG_008,88,2026-01-22,new_asphalt,clear,0.3189,0.0655,0.1044,0.6609,0.6627
SEG_008,89,2026-01-23,new_asphalt,rain,0.3225,0.0662,0.1055,0.6296,0.6411
SEG_008,90,2026-01-24,new_asphalt,clear,0.3261,0.067,0.1067,0.6577,0.6604
SEG_008,91,2026-01-25,new_asphalt,haze,0.3298,0.0677,0.1079,0.5775,0.5825
SEG_008,92,2026-01-26,new_asphalt,haze,0.3334,0.0685,0.1091,0.5755,0.5808
SEG_008,93,2026-01-27,new_asphalt,clear,0.337,0.0692,0.1103,0.6499,0.6532
SEG_008,94,2026-01-28,new_asphalt,clear,0.3406,0.07,0.1115,0.6498,0.651
SEG_008,95,2026-01-29,new_asphalt,rain,0.3443,0.0707,0.1127,0.6138,0.628
SEG_008,96,2026-01-30,new_asphalt,clear,0.3479,0.0714,0.1139,0.6399,0.6429
SEG_008,97,2026-01-31,new_asphalt,clear,0.3515,0.0722,0.115,0.6407,0.6421
SEG_008,98,2026-02-01,new_asphalt,clear,0.3551,0.0729,0.1162,0.6388,0.6414
SEG_008,99,2026-02-02,new_asphalt,haze,0.3588,0.0737,0.1174,0.557,0.5625
SEG_008,100,2026-02-03,new_asphalt,haze,0.3624,0.0744,0.1186,0.5547,0.5607
SEG_008,101,2026-02-04,new_asphalt,clear,0.366,0.0752,0.1198,0.6329,0.6344
SEG_008,102,2026-02-05,new_asphalt,clear,0.3696,0.0759,0.121,0.6248,0.6289
SEG_008,103,2026-02-06,new_asphalt,clear,0.3732,0.0767,0.1222,0.6268,0.6295
SEG_008,104,2026-02-07,new_asphalt,haze,0.3769,0.0774,0.1233,0.5448,0.5518
SEG_008,105,2026-02-08,new_asphalt,clear,0.3805,0.0781,0.1245,0.6209,0.6242
SEG_008,106,2026-02-09,new_asphalt,haze,0.3841,0.0789,0.1257,0.5403,0.5473
SEG_008,107,2026-02-10,new_asphalt,clear,0.3877,0.0796,0.1269,0.6166,0.6188
SEG_008,108,2026-02-11,new_asphalt,fog,0.3914,0.0804,0.1281,0.4792,0.4816
SEG_008,109,2026-02-12,new_asphalt,clear,0.395,0.0811,0.1293,0.6115,0.6133
SEG_008,110,2026-02-13,new_asphalt,clear,0.3986,0.0819,0.1305,0.6083,0.6112
SEG_008,111,2026-02-14,new_asphalt,clear,0.4022,0.0826,0.1316,0.6067,0.6099
SEG_008,112,2026-02-15,new_asphalt,heavy_rain,0.4059,0.0833,0.1328,0.5475,0.5658
SEG_008,113,2026-02-16,new_asphalt,heavy_rain,0.4095,0.0841,0.134,0.5457,0.5659
SEG_008,114,2026-02-17,new_asphalt,clear,0.4131,0.0848,0.1352,0.6015,0.6042
SEG_008,115,2026-02-18,new_asphalt,haze,0.4167,0.0856,0.1364,0.5207,0.5277
SEG_008,116,2026-02-19,new_asphalt,rain,0.4204,0.0863,0.1376,0.5692,0.5817
SEG_008,117,2026-02-20,new_asphalt,haze,0.424,0.0871,0.1388,0.5184,0.5246
SEG_008,118,2026-02-21,new_asphalt,clear,0.4276,0.0878,0.1399,0.5865,0.5914
SEG_008,119,2026-02-22,new_asphalt,clear,0.4312,0.0886,0.1411,0.5847,0.5884
SEG_008,120,2026-02-23,new_asphalt,clear,0.4349,0.0893,0.1423,0.5833,0.5876
SEG_008,121,2026-02-24,new_asphalt,heavy_rain,0.4385,0.09,0.1435,0.5269,0.5458
SEG_008,122,2026-02-25,new_asphalt,heavy_rain,0.4421,0.0908,0.1447,0.5241,0.5432
SEG_008,123,2026-02-26,new_asphalt,haze,0.4457,0.0915,0.1459,0.503,0.5104
SEG_008,124,2026-02-27,new_asphalt,clear,0.4493,0.0923,0.1471,0.5779,0.5809
SEG_008,125,2026-02-28,new_asphalt,clear,0.453,0.093,0.1482,0.5722,0.5766
SEG_008,126,2026-03-01,new_asphalt,rain,0.4566,0.0938,0.1494,0.5412,0.5555
SEG_008,127,2026-03-02,new_asphalt,heavy_rain,0.4602,0.0945,0.1506,0.5065,0.5268
SEG_008,128,2026-03-03,new_asphalt,heavy_rain,0.4638,0.0953,0.1518,0.5072,0.5269
SEG_008,129,2026-03-04,new_asphalt,rain,0.4675,0.096,0.153,0.5338,0.5472
SEG_008,130,2026-03-05,new_asphalt,haze,0.4711,0.0967,0.1542,0.4897,0.4961
SEG_008,131,2026-03-06,new_asphalt,clear,0.4747,0.0975,0.1554,0.562,0.5646
SEG_008,132,2026-03-07,new_asphalt,clear,0.4783,0.0982,0.1565,0.5558,0.5615
SEG_008,133,2026-03-08,new_asphalt,heavy_rain,0.482,0.099,0.1577,0.496,0.5164
SEG_008,134,2026-03-09,new_asphalt,haze,0.4856,0.0997,0.1589,0.4815,0.4885
SEG_008,135,2026-03-10,new_asphalt,clear,0.4892,0.1005,0.1601,0.5494,0.5533
SEG_008,136,2026-03-11,new_asphalt,clear,0.4928,0.1012,0.1613,0.5487,0.5526
SEG_008,137,2026-03-12,new_asphalt,haze,0.4965,0.102,0.1625,0.4764,0.484
SEG_008,138,2026-03-13,new_asphalt,clear,0.5001,0.1027,0.1637,0.5417,0.5478
SEG_008,139,2026-03-14,new_asphalt,clear,0.5037,0.1034,0.1648,0.538,0.5432
SEG_008,140,2026-03-15,new_asphalt,clear,0.5073,0.1042,0.166,0.5377,0.5411
SEG_008,141,2026-03-16,new_asphalt,haze,0.511,0.1049,0.1672,0.4684,0.4776
SEG_008,142,2026-03-17,new_asphalt,haze,0.5146,0.1057,0.1684,0.4602,0.4679
SEG_008,143,2026-03-18,new_asphalt,clear,0.5182,0.1064,0.1696,0.5296,0.5327
SEG_008,144,2026-03-19,new_asphalt,rain,0.5218,0.1072,0.1708,0.4999,0.515
SEG_008,145,2026-03-20,new_asphalt,clear,0.5254,0.1079,0.172,0.5227,0.5286
SEG_008,146,2026-03-21,new_asphalt,clear,0.5291,0.1087,0.1731,0.5226,0.5279
SEG_008,147,2026-03-22,new_asphalt,rain,0.5327,0.1094,0.1743,0.4921,0.508
SEG_008,148,2026-03-23,new_asphalt,haze,0.5363,0.1101,0.1755,0.4487,0.4579
SEG_008,149,2026-03-24,new_asphalt,rain,0.5399,0.1109,0.1767,0.4853,0.5014
SEG_008,150,2026-03-25,new_asphalt,haze,0.5436,0.1116,0.1779,0.4461,0.4554
SEG_008,151,2026-03-26,new_asphalt,haze,0.5472,0.1124,0.1791,0.443,0.4515
SEG_008,152,2026-03-27,new_asphalt,clear,0.5508,0.1131,0.1803,0.508,0.514
SEG_008,153,2026-03-28,new_asphalt,clear,0.5544,0.1139,0.1814,0.504,0.5086
SEG_008,154,2026-03-29,new_asphalt,clear,0.5581,0.1146,0.1826,0.5038,0.5096
SEG_008,155,2026-03-30,new_asphalt,clear,0.5617,0.1153,0.1838,0.5013,0.5063
SEG_008,156,2026-03-31,new_asphalt,fog,0.5653,0.1161,0.185,0.3802,0.3902
SEG_008,157,2026-04-01,new_asphalt,clear,0.5689,0.1168,0.1862,0.4956,0.5014
SEG_008,158,2026-04-02,new_asphalt,heavy_rain,0.5726,0.1176,0.1874,0.4366,0.4582
SEG_008,159,2026-04-03,new_asphalt,haze,0.5762,0.1183,0.1886,0.4285,0.4361
SEG_008,160,2026-04-04,new_asphalt,rain,0.5798,0.1191,0.1898,0.4596,0.4752
SEG_008,161,2026-04-05,new_asphalt,clear,0.5834,0.1198,0.1909,0.4864,0.4938
SEG_008,162,2026-04-06,new_asphalt,haze,0.5871,0.1206,0.1921,0.4193,0.4294
SEG_008,163,2026-04-07,new_asphalt,clear,0.5907,0.1213,0.1933,0.4797,0.486
SEG_008,164,2026-04-08,new_asphalt,clear,0.5943,0.122,0.1945,0.4782,0.4828
SEG_008,165,2026-04-09,new_asphalt,rain,0.5979,0.1228,0.1957,0.4462,0.4625
SEG_008,166,2026-04-10,new_asphalt,clear,0.6015,0.1235,0.1969,0.4757,0.4812
SEG_008,167,2026-04-11,new_asphalt,clear,0.6052,0.1243,0.1981,0.4722,0.4772
SEG_008,168,2026-04-12,new_asphalt,haze,0.6088,0.125,0.1992,0.4078,0.4161
SEG_008,169,2026-04-13,new_asphalt,clear,0.6124,0.1258,0.2004,0.4683,0.4745
SEG_008,170,2026-04-14,new_asphalt,fog,0.616,0.1265,0.2016,0.3477,0.3541
SEG_008,171,2026-04-15,new_asphalt,fog,0.6197,0.1273,0.2028,0.3576,0.3628
SEG_008,172,2026-04-16,new_asphalt,heavy_rain,0.6233,0.128,0.204,0.4032,0.4252
SEG_008,173,2026-04-17,new_asphalt,clear,0.6269,0.1287,0.2052,0.4593,0.4643
SEG_008,174,2026-04-18,new_asphalt,clear,0.6305,0.1295,0.2064,0.4545,0.4605
SEG_008,175,2026-04-19,new_asphalt,heavy_rain,0.6342,0.1302,0.2075,0.3928,0.416
SEG_008,176,2026-04-20,new_asphalt,clear,0.6378,0.131,0.2087,0.4504,0.4571
SEG_008,177,2026-04-21,new_asphalt,fog,0.6414,0.1317,0.2099,0.3343,0.3412
SEG_008,178,2026-04-22,new_asphalt,fog,0.645,0.1325,0.2111,0.3268,0.3342
SEG_008,179,2026-04-23,new_asphalt,heavy_rain,0.6487,0.1332,0.2123,0.3835,0.4057
SEG_009,0,2025-10-26,road_marking_new,rain,0.0,0.0,0.0,0.8851,0.9204
SEG_009,1,2025-10-27,road_marking_new,clear,0.0032,0.0022,0.0007,0.9167,0.9404
SEG_009,2,2025-10-28,road_marking_new,clear,0.0063,0.0044,0.0013,0.9098,0.9343
SEG_009,3,2025-10-29,road_marking_new,rain,0.0095,0.0066,0.002,0.8762,0.9112
SEG_009,4,2025-10-30,road_marking_new,rain,0.0126,0.0088,0.0026,0.88,0.9139
SEG_009,5,2025-10-31,road_marking_new,rain,0.0158,0.0111,0.0033,0.8715,0.9075
